GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL POTIGUAR B 26,0,0,0,0,0,13.251,13.329,13.584,13.624,13.765,13.745000000000001,13.725000000000001,13.705000000000002,13.685000000000002,13.665000000000003,13.645000000000003,13.625000000000004,13.605000000000004
EOL POTIGUAR B31,0,10.68,11.453,12.422,13.505,13.251,13.329,13.584,13.624,13.765,13.745000000000001,13.725000000000001,13.705000000000002,13.685000000000002,13.665000000000003,13.645000000000003,13.625000000000004,13.605000000000004
EOL POTIGUAR B32,0,10.68,11.453,12.422,13.505,13.251,13.329,13.584,13.624,13.765,13.745000000000001,13.725000000000001,13.705000000000002,13.685000000000002,13.665000000000003,13.645000000000003,13.625000000000004,13.605000000000004
EOL POTIGUAR B33,0,10.68,11.453,12.422,13.505,13.251,13.329,13.584,13.624,13.765,13.745000000000001,13.725000000000001,13.705000000000002,13.685000000000002,13.665000000000003,13.645000000000003,13.625000000000004,13.605000000000004
EOL POVO NOVO,0,0,6.109,5.366,4.982,6.352,6.269,6.606,6.571,6.315,6.295000000000001,6.275000000000001,6.255000000000002,6.235000000000002,6.2150000000000025,6.195000000000003,6.175000000000003,6.155000000000004
EOL PRAIA DO MORGADO,0,9.957,10.488,11.554,12.562,12.218,12.261,12.577,12.613,12.719,12.699,12.679,12.659,12.639000000000001,12.619000000000002,12.599000000000002,12.579000000000002,12.559000000000003
EOL PRAIA FORMOSA,0,9.808,10.349,11.431,12.453,12.111,12.152,12.465,12.499,12.6,12.58,12.56,12.540000000000001,12.520000000000001,12.500000000000002,12.480000000000002,12.460000000000003,12.440000000000003
EOL PRAIAS DE PARAJURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRAINHA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRESIDENTE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRIMAVERA,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL PULPITO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL QUATRO VENTOS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL QUINA,0,10.165,10.468,10.102,10.422,11.066,11.057,11.439,11.44,11.508,11.488,11.468,11.448,11.428,11.408000000000001,11.388000000000002,11.368000000000002,11.348000000000003
EOL QUIXABA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REDUTO,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL REI DOS VENTOS 1,0,10.878,11.591,12.678,13.799,13.727,13.826,13.997,14.044,14.202,14.182,14.162,14.142000000000001,14.122000000000002,14.102000000000002,14.082000000000003,14.062000000000003,14.042000000000003
EOL REI DOS VENTOS 3,0,10.878,11.591,12.678,13.799,13.727,13.826,13.997,14.044,14.202,14.182,14.162,14.142000000000001,14.122000000000002,14.102000000000002,14.082000000000003,14.062000000000003,14.042000000000003
EOL RENASCENCA I,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL RENASCENCA II,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL RENASCENCA III,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL RENASCENCA IV,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL RENASCENCA V,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL RIBEIRAO (EOLOS),0,9.808,10.349,11.431,12.453,12.111,12.152,12.465,12.499,12.6,12.58,12.56,12.540000000000001,12.520000000000001,12.500000000000002,12.480000000000002,12.460000000000003,12.440000000000003
EOL RIO DO FOGO(ENERBRASIL),0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL RIO DO OURO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL RIO VERDE,0,10.554,10.841,10.537,10.901,11.047,11.037,11.412,11.413,11.478,11.458,11.438,11.418000000000001,11.398000000000001,11.378000000000002,11.358000000000002,11.338000000000003,11.318000000000003
EOL SABIU,0,10.165,10.468,10.102,10.422,10.824,10.812,11.186,11.185,11.244,11.224,11.204,11.184000000000001,11.164000000000001,11.144000000000002,11.124000000000002,11.104000000000003,11.084000000000003
EOL SALTO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANGRADOURO 2(V.LAGOA),0,5.738,6.731,5.941,4.982,5.98,5.888,6.216,6.161,5.894,5.8740000000000006,5.854000000000001,5.834000000000001,5.814000000000002,5.794000000000002,5.774000000000003,5.754000000000003,5.7340000000000035
EOL SANGRADOURO 3(V.LAGOA),0,5.738,6.731,5.941,4.982,5.98,5.888,6.216,6.161,5.894,5.8740000000000006,5.854000000000001,5.834000000000001,5.814000000000002,5.794000000000002,5.774000000000003,5.754000000000003,5.7340000000000035
EOL SANGRADOURO(V.DO SUL),0,5.738,6.731,5.941,4.982,5.98,5.888,6.216,6.161,5.894,5.8740000000000006,5.854000000000001,5.834000000000001,5.814000000000002,5.794000000000002,5.774000000000003,5.754000000000003,5.7340000000000035
EOL SANTA CATARINA,0,10.135,10.949,12.1,13.215,13.4,13.484,13.765,13.81,13.958,13.938,13.918000000000001,13.898000000000001,13.878000000000002,13.858000000000002,13.838000000000003,13.818000000000003,13.798000000000004
EOL SANTA CLARA I,0,10.764,11.491,12.437,13.56,13.185,13.265,13.479,13.515,13.653,13.633000000000001,13.613000000000001,13.593000000000002,13.573000000000002,13.553000000000003,13.533000000000003,13.513000000000003,13.493000000000004
EOL SANTA CLARA II,0,10.764,11.491,12.437,13.56,13.185,13.265,13.479,13.515,13.653,13.633000000000001,13.613000000000001,13.593000000000002,13.573000000000002,13.553000000000003,13.533000000000003,13.513000000000003,13.493000000000004
EOL SANTA CLARA III,0,10.764,11.491,12.437,13.56,13.185,13.265,13.479,13.515,13.653,13.633000000000001,13.613000000000001,13.593000000000002,13.573000000000002,13.553000000000003,13.533000000000003,13.513000000000003,13.493000000000004
EOL SANTA CLARA IV,0,10.764,11.491,12.437,13.56,13.185,13.265,13.479,13.515,13.653,13.633000000000001,13.613000000000001,13.593000000000002,13.573000000000002,13.553000000000003,13.533000000000003,13.513000000000003,13.493000000000004
EOL SANTA CLARA V,0,10.764,11.491,12.437,13.56,13.185,13.265,13.479,13.515,13.653,13.633000000000001,13.613000000000001,13.593000000000002,13.573000000000002,13.553000000000003,13.533000000000003,13.513000000000003,13.493000000000004
EOL SANTA CLARA VI,0,10.764,11.491,12.437,13.56,13.185,13.265,13.479,13.515,13.653,13.633000000000001,13.613000000000001,13.593000000000002,13.573000000000002,13.553000000000003,13.533000000000003,13.513000000000003,13.493000000000004
EOL SANTA EDWIGES (BRITE),0,11.421,11.957,12.534,13.429,12.511,12.482,12.722,12.736,12.841,12.821,12.801,12.781,12.761000000000001,12.741000000000001,12.721000000000002,12.701000000000002,12.681000000000003
EOL SANTA HELENA,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL SANTA MARIA,0,0,0,0,0,10.408,10.424,10.516,10.516,10.553,10.533000000000001,10.513000000000002,10.493000000000002,10.473000000000003,10.453000000000003,10.433000000000003,10.413000000000004,10.393000000000004
EOL SANTA MONICA,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL SANTA MONICA I,0,10.282,10.942,12.097,13.154,12.803,12.865,13.225,13.269,13.4,13.38,13.360000000000001,13.340000000000002,13.320000000000002,13.300000000000002,13.280000000000003,13.260000000000003,13.240000000000004
EOL SANTA ROSA E MUNDO NOVO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO IV,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA URSULA,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL SANTANA I,0,10.986,11.758,12.887,14.043,13.457,13.552,13.726,13.767,13.913,13.893,13.873000000000001,13.853000000000002,13.833000000000002,13.813000000000002,13.793000000000003,13.773000000000003,13.753000000000004
EOL SANTANA II,0,10.986,11.758,12.887,14.043,13.457,13.552,13.726,13.767,13.913,13.893,13.873000000000001,13.853000000000002,13.833000000000002,13.813000000000002,13.793000000000003,13.773000000000003,13.753000000000004
EOL SANTO AGOSTINHO 1,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 13,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 14,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 17,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 18,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 2,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 21,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 25,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 26,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 27,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 3,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 4,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 5,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO AGOSTINHO 6,0,10.651,11.406,12.356,13.448,13.049,13.123,13.346,13.382,13.514,13.494,13.474,13.454,13.434000000000001,13.414000000000001,13.394000000000002,13.374000000000002,13.354000000000003
EOL SANTO ANTONIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTO ANTONIO DE PADUA,0,10.282,10.942,12.097,13.154,12.622,12.679,13.03,13.072,13.196,13.176,13.156,13.136000000000001,13.116000000000001,13.096000000000002,13.076000000000002,13.056000000000003,13.036000000000003
EOL SANTO CRISTO,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SANTO INACIO III,0,10.502,11.345,12.495,13.622,13.562,13.65,13.937,13.985,14.14,14.120000000000001,14.100000000000001,14.080000000000002,14.060000000000002,14.040000000000003,14.020000000000003,14.000000000000004,13.980000000000004
EOL SANTO INACIO IV,0,10.502,11.345,12.495,13.622,13.562,13.65,13.937,13.985,14.14,14.120000000000001,14.100000000000001,14.080000000000002,14.060000000000002,14.040000000000003,14.020000000000003,14.000000000000004,13.980000000000004
EOL SAO BENTO DO NORTE,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL SAO BENTO DO NORTE I,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO BENTO DO NORTE II,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO BENTO DO NORTE III,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO CLEMENTE,0,10.135,10.949,12.1,13.215,13.332,13.414,13.692,13.736,13.881,13.861,13.841000000000001,13.821000000000002,13.801000000000002,13.781000000000002,13.761000000000003,13.741000000000003,13.721000000000004
EOL SAO CRISTOVAO,0,10.282,10.942,12.097,13.154,12.622,12.679,13.03,13.072,13.196,13.176,13.156,13.136000000000001,13.116000000000001,13.096000000000002,13.076000000000002,13.056000000000003,13.036000000000003
EOL SAO DOMINGOS,0,10.64,11.388,12.331,13.426,12.985,13.058,13.268,13.302,13.432,13.412,13.392000000000001,13.372000000000002,13.352000000000002,13.332000000000003,13.312000000000003,13.292000000000003,13.272000000000004
EOL SAO FELICIO,0,0,11.345,12.495,13.622,13.178,13.257,13.526,13.568,13.708,13.688,13.668000000000001,13.648000000000001,13.628000000000002,13.608000000000002,13.588000000000003,13.568000000000003,13.548000000000004
EOL SAO FERNANDO 1,0,10.756,11.49,12.436,13.55,13.155,13.233,13.448,13.484,13.62,13.6,13.58,13.56,13.540000000000001,13.520000000000001,13.500000000000002,13.480000000000002,13.460000000000003
EOL SAO FERNANDO 10,0,0,0,0,0,13.155,13.233,13.448,13.484,13.62,13.6,13.58,13.56,13.540000000000001,13.520000000000001,13.500000000000002,13.480000000000002,13.460000000000003
EOL SAO FERNANDO 2,0,10.756,11.49,12.436,13.55,13.155,13.233,13.448,13.484,13.62,13.6,13.58,13.56,13.540000000000001,13.520000000000001,13.500000000000002,13.480000000000002,13.460000000000003
EOL SAO FERNANDO 3,0,10.756,11.49,12.436,13.55,13.155,13.233,13.448,13.484,13.62,13.6,13.58,13.56,13.540000000000001,13.520000000000001,13.500000000000002,13.480000000000002,13.460000000000003
EOL SAO FERNANDO 4,0,10.756,11.49,12.436,13.55,13.155,13.233,13.448,13.484,13.62,13.6,13.58,13.56,13.540000000000001,13.520000000000001,13.500000000000002,13.480000000000002,13.460000000000003
EOL SAO JANUARIO,0,10.135,10.949,12.1,13.215,13.332,13.414,13.692,13.736,13.881,13.861,13.841000000000001,13.821000000000002,13.801000000000002,13.781000000000002,13.761000000000003,13.741000000000003,13.721000000000004
EOL SAO JOAO,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO JORGE,0,10.282,10.942,12.097,13.154,12.622,12.679,13.03,13.072,13.196,13.176,13.156,13.136000000000001,13.116000000000001,13.096000000000002,13.076000000000002,13.056000000000003,13.036000000000003
EOL SAO JUDAS,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SAO MIGUEL I,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO MIGUEL II,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO MIGUEL III,0,10.804,11.509,12.463,13.622,13.264,13.35,13.558,13.596,13.736,13.716000000000001,13.696000000000002,13.676000000000002,13.656000000000002,13.636000000000003,13.616000000000003,13.596000000000004,13.576000000000004
EOL SAO PEDRO DO LAGO,0,11.056,11.597,12.072,12.949,12.735,12.766,12.989,13.001,13.108,13.088000000000001,13.068000000000001,13.048000000000002,13.028000000000002,13.008000000000003,12.988000000000003,12.968000000000004,12.948000000000004
EOL SAO RAIMUNDO,0,10.502,11.345,12.495,13.622,13.562,13.65,13.937,13.985,14.14,14.120000000000001,14.100000000000001,14.080000000000002,14.060000000000002,14.040000000000003,14.020000000000003,14.000000000000004,13.980000000000004
EOL SAO SALVADOR,0,10.456,10.747,10.421,10.772,11.066,11.057,11.439,11.44,11.508,11.488,11.468,11.448,11.428,11.408000000000001,11.388000000000002,11.368000000000002,11.348000000000003
EOL SEABRA,0,11.197,11.548,11.61,12.191,12.134,12.154,12.451,12.465,12.566,12.546000000000001,12.526000000000002,12.506000000000002,12.486000000000002,12.466000000000003,12.446000000000003,12.426000000000004,12.406000000000004
EOL SERAIMA,0,10.554,10.841,10.537,10.901,11.047,11.037,11.412,11.413,11.478,11.458,11.438,11.418000000000001,11.398000000000001,11.378000000000002,11.358000000000002,11.338000000000003,11.318000000000003
EOL SERRA DA BABILONIA A,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA B,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA C,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA D,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA E,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA F,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA II,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA IX,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA VI,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA VII,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA VIII,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA X,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA XI,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BABILONIA XII,0,10.807,11.002,11.121,11.697,10.917,10.913,11.094,11.106,11.156,11.136000000000001,11.116000000000001,11.096000000000002,11.076000000000002,11.056000000000003,11.036000000000003,11.016000000000004,10.996000000000004
EOL SERRA DA BORBOREMA I,0,0,10.221,11.077,12.185,12.25,12.308,12.449,12.47,12.57,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004
EOL SERRA DA BORBOREMA II,0,0,10.221,11.077,12.185,12.25,12.308,12.449,12.47,12.57,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004
EOL SERRA DA BORBOREMA III,0,0,10.221,11.077,12.185,12.25,12.308,12.449,12.47,12.57,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004
EOL SERRA DA BORBOREMA IV,0,0,10.221,11.077,12.185,12.25,12.308,12.449,12.47,12.57,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004
EOL SERRA DA BORBOREMA V,0,0,10.221,11.077,12.185,12.25,12.308,12.449,12.47,12.57,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004
EOL SERRA DA MANGABEIRA,0,10.785,11.188,11.191,11.725,11.293,11.294,11.528,11.521,11.59,11.57,11.55,11.530000000000001,11.510000000000002,11.490000000000002,11.470000000000002,11.450000000000003,11.430000000000003
EOL SERRA DA PALMEIRA I,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA II,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA III,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA IV,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA IX,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA V,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA VI,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA VII,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA VIII,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
EOL SERRA DA PALMEIRA X,0,0,10.722,11.563,12.637,12.509,12.569,12.713,12.737,12.847,12.827,12.807,12.787,12.767000000000001,12.747000000000002,12.727000000000002,12.707000000000003,12.687000000000003
